mof_name,metal,linker_smiles,surface_func_group,temperature_celsius,reaction_time_hours,solvent,topology,surface_area_m2g,pore_diameter_angstrom,void_fraction,formation_energy_kJ_mol
MOF_0315,Tb,C1=CC(=CC=C1C(=O)O)C(=O)O,AcOH,113,10.798916519582836,DMF,bcu,1518.160199423437,8.289838401114409,0.6795740035425288,-47.871133372620505
MOF_0316,Fe,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,,84,23.34076943800754,MeOH,pcu,3102.371307304174,11.336086597808185,0.3838286221617738,-46.64380253647463
MOF_0317,Ni,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,AcOH,94,26.46024577924342,DMF,dia,1962.0904829943483,16.136650457289008,0.4820121257436181,-49.51124751900836
MOF_0318,Ni,C1=CC(=CC=C1)C(=O)O,HCl,93,15.386865968039055,EtOH,dia,2249.8678856741117,5.862550071151926,0.21177936283259202,-52.119193404906866
MOF_0319,Zn,C1=CC(=CC=C1)C(=O)O,,77,17.924113758474313,DMF,dia,2058.0051551265483,16.047429169658223,0.640135011761304,-44.416478365721495
MOF_0320,Mn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Pyridine,94,7.826548891261055,H2O,mtn,2321.773622251194,15.740595394875712,0.45062130600716344,-41.79359189521686
MOF_0321,Co,C1=CC(=CC=C1)C(=O)O,Formic acid,53,17.341670489147024,DMF,bcu,1457.3106450471428,12.168919482294957,0.5152152610841623,-51.3700591212289
MOF_0322,Zn,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Pyridine,85,46.52857133274394,MeOH,bcu,1620.8265221148067,17.71931890874289,0.2688135906864552,-45.22485848357147
MOF_0323,Tb,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,No additive,91,45.567124793589194,CHCl3,bcu,1824.1982144905933,5.24643742888763,0.7950285372724621,-47.66488940830822
MOF_0324,Zn,C1=CC(=CC=C1)C(=O)O,HCl,92,18.73464476602734,DMF,bcu,1322.438089513305,13.123143113316443,0.38148069619090763,-51.220004723173766
MOF_0325,Tb,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NH4OH,92,29.11757319626551,DMF,bcu,1508.0641726018812,10.638831892530966,0.5809937969578702,-43.544198134855804
MOF_0326,Cu,C1=CC(=C(C=C1)C(=O)O)C(=O)O,HCl,98,44.02219720888155,EtOH,cmo,1548.9159457025646,10.178965918209139,0.5487418069126793,-52.25760708248184
MOF_0327,Ni,C1=CC(=CC=C1C(=O)O)C(=O)O,NaOH,114,4.272088196199453,MeOH,dia,2232.1813728171196,7.293538211581932,0.6710553223549942,-41.256210868896794
MOF_0328,Cu,C1=CC(=C(C=C1)C(=O)O)C(=O)O,HCl,126,39.670077094854044,CHCl3,cmo,1419.8633633136928,9.328754165768437,0.3763021733731764,-53.16768067957761
MOF_0329,Dy,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Pyridine,80,45.72826032271244,H2O,mtn,3114.6149987686686,4.838562852402317,0.6535564069983424,-40.949026883583244
MOF_0330,Mn,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NaOH,63,8.018332310676511,DMF,pcu,2695.9715828846374,7.277182486002029,0.42950103841144066,-44.116766662227576
MOF_0331,Co,C1=CC(=CC=C1C(=O)O)C(=O)O,NaOH,68,11.103698185448525,CHCl3,dia,2159.270852949764,7.623406832227404,0.4466965795078095,-42.790836991655816
MOF_0332,Tb,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,,85,46.27283732193964,H2O,mtn,3247.0836735635844,15.251353746822371,0.6036275158920621,-41.58393620750114
MOF_0333,Co,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,,89,27.651766320175238,MeOH,cmo,1672.1687161558605,3.8253572625506735,0.6705714630442814,-48.00817754153789
MOF_0334,Tb,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NaOH,76,4.624651916755843,MeOH,pcu,3146.973275690053,14.070269238564633,0.6001199816723355,-42.15213883382372
MOF_0335,Fe,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NH4OH,61,15.335807945595283,CHCl3,mtn,2521.844814219573,6.7639684664842274,0.7399277123426913,-42.24952920060332
MOF_0336,Zn,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,,86,23.797521667829823,H2O,pcu,3225.29803518579,4.391645600576997,0.37109541770604043,-46.804332220037516
MOF_0337,Dy,C1=CC(=CC=C1C(=O)O)C(=O)O,HCl,105,34.48799208508978,MeOH,mtn,3374.727466651148,8.11370473845238,0.7403700392611696,-46.290504596776884
MOF_0338,Ni,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Pyridine,117,36.25905663801918,CHCl3,cmo,1317.0030184449067,6.816038780286247,0.27851811556602724,-44.16889120106543
MOF_0339,Tb,C1=CC(=CC=C1C(=O)O)C(=O)O,HCl,83,47.79854656872007,MeOH,pcu,3533.891525940965,12.38455038927745,0.5957181914179884,-48.84582175375041
MOF_0340,Co,C1=CC(=CC=C1)C(=O)O,NH4OH,87,16.650492772885396,MeOH,mtn,2837.7556877528673,9.075398858615362,0.5285783908281065,-40.95362230997888
MOF_0341,Dy,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,No additive,72,27.681684482212912,MeOH,cmo,2080.7661577427343,19.421893620941546,0.4967815642493537,-42.026170178656976
MOF_0342,Al,C1=CC(=CC=C1C(=O)O)C(=O)O,AcOH,99,27.46623610582262,EtOH,dia,2395.2562361359214,19.38034318964446,0.386547217317307,-49.138709972530776
MOF_0343,Al,C1=CC(=CC=C1)C(=O)O,Pyridine,74,21.84839141567845,H2O,cmo,2092.297037115242,10.543159575044072,0.5022396471849406,-38.96330029582962
MOF_0344,Cu,C1=CC(=CC=C1C(=O)O)C(=O)O,,117,11.443123329066488,CHCl3,cmo,1480.8567207675196,16.516486831224412,0.297064013830822,-47.165767729692675
MOF_0345,Ni,C1=CC(=CC=C1C(=O)O)C(=O)O,Pyridine,46,47.008088780089075,CHCl3,dia,2401.919560924296,3.225565194634876,0.4215925665270054,-42.56201451358745
MOF_0346,Fe,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,HCl,89,41.54595621332979,H2O,cmo,1954.6155957293065,12.312796940321645,0.2592085504903265,-50.975982673768264
MOF_0347,Co,C1=CC(=C(C=C1)C(=O)O)C(=O)O,AcOH,109,25.926653244946436,H2O,dia,2128.8056294406924,15.636085929218645,0.5431079598717918,-50.46391750401241
MOF_0348,Zn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Formic acid,105,30.542798598097313,H2O,dia,2193.0984311630577,6.6880348319247105,0.2574607317197762,-49.07707272513202
MOF_0349,Zn,C1=CC(=CC=C1C(=O)O)C(=O)O,Formic acid,180,13.999486356625141,H2O,dia,2298.9554889227493,4.039919837821044,0.29620678634309944,-49.60273213606541
MOF_0350,Co,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,,110,27.926631097236864,DMF,mtn,2263.943500267111,5.65062191040975,0.2512800808924888,-44.41414062205228
MOF_0351,Mn,C1=CC(=CC=C1)C(=O)O,NH4OH,69,34.57868585734494,CHCl3,pcu,2966.4175535819236,10.511417481955569,0.4287863839712468,-48.7373565213924
MOF_0352,Fe,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Formic acid,97,26.667349249009906,DMF,mtn,2885.77831468847,11.608314152856453,0.7051750726510091,-47.60079063475748
MOF_0353,Dy,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Pyridine,46,47.57254750573742,MeOH,dia,2822.802719360451,9.475047075849064,0.7441378349802967,-38.95841441139608
MOF_0354,Tb,C1=CC(=CC=C1C(=O)O)C(=O)O,Formic acid,97,30.89903287489995,MeOH,pcu,3366.151432736739,10.47955403972046,0.24313367276000805,-49.73683903933244
MOF_0355,Mn,C1=CC(=CC=C1C(=O)O)C(=O)O,No additive,75,20.322843354055436,CHCl3,pcu,2477.9421607840745,10.993994313357781,0.5807300845169763,-54.486373565953
MOF_0356,Tb,C1=CC(=CC=C1C(=O)O)C(=O)O,No additive,127,37.97468921509688,MeOH,dia,2329.138559329945,16.080423247218636,0.6106312547552442,-43.535654289450875
MOF_0357,Tb,C1=CC(=CC=C1C(=O)O)C(=O)O,,83,11.50035050959225,H2O,pcu,3522.714921769362,4.789112267320091,0.5202619654592145,-43.99085105025875
MOF_0358,Mn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,No additive,96,20.918695803075728,DMF,pcu,2447.4905840687456,16.072157941709733,0.6001909168817277,-51.733118620501216
MOF_0359,Cu,C1=CC(=CC=C1C(=O)O)C(=O)O,Formic acid,80,19.26619381661378,H2O,mtn,2482.5286133630584,14.706664139014968,0.3402144292658572,-49.94866625452629
MOF_0360,Al,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NH4OH,152,22.9995121847422,MeOH,pcu,3259.27982533505,15.608233761097408,0.4937865270914097,-43.20874728872696
MOF_0361,Tb,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NaOH,90,38.39831234086396,DMF,dia,2332.134336632733,15.485962559880488,0.43452550942149715,-41.98164347379587
MOF_0362,Mn,C1=CC(=CC=C1C(=O)O)C(=O)O,NaOH,154,25.30361341518993,H2O,bcu,1483.789352796638,11.000060868630323,0.25382477086377864,-49.2228034183556
MOF_0363,Mn,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,,124,38.93663581170236,CHCl3,bcu,1271.451784422029,6.593803137535301,0.5753338638334935,-52.731554285477166
MOF_0364,Cr,C1=CC(=CC=C1)C(=O)O,AcOH,114,29.365511738154098,H2O,bcu,1348.3761363408057,12.122691373130667,0.4971291156029278,-51.02285354139801
MOF_0365,Cu,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NaOH,111,19.051055124932436,MeOH,dia,1845.9994642463344,19.285694911354692,0.36510441614155,-44.538103315542514
MOF_0366,Ni,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NaOH,111,39.63906472207279,DMF,bcu,1581.6370899940528,13.004936583687183,0.48421115624202293,-49.70316608184119
MOF_0367,Cr,C1=CC(=CC=C1)C(=O)O,No additive,42,14.48474550433603,CHCl3,mtn,2892.5994973275237,3.187801468617219,0.665178811038502,-40.97067963316747
MOF_0368,Cr,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,No additive,91,13.872851111191002,DMF,dia,2598.8154974475237,4.015085382898641,0.6809946576848385,-42.9157277306653
MOF_0369,Co,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Formic acid,125,26.198128658412774,CHCl3,dia,2048.3346873389146,19.87867837126039,0.5897156772496215,-51.73955123989999
MOF_0370,Al,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,,98,15.477366822331913,DMF,dia,2275.6599396541774,4.223088107070486,0.48064870004009835,-45.928493869727056
MOF_0371,Mn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,AcOH,57,4.399829537853519,MeOH,pcu,3052.518830156655,3.7827677207632755,0.5454497835223089,-53.76564503297833
MOF_0372,Al,C1=CC(=CC=C1C(=O)O)C(=O)O,,98,32.52509120114726,CHCl3,pcu,2893.1567514140693,9.001412579097142,0.43100922281337034,-48.777595339064064
MOF_0373,Fe,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,HCl,151,26.488128144785513,EtOH,pcu,2701.9732790020435,19.478392455578724,0.275933805796543,-56.38900812448252
MOF_0374,Co,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Pyridine,137,23.602783837699093,DMF,cmo,1651.3139862033183,8.417477613458717,0.43137235843165517,-46.857851001592294
MOF_0375,Ni,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,AcOH,98,46.54661464320588,DMF,mtn,2947.1498784100168,9.968030224879602,0.5181996536417806,-49.42347307369656
MOF_0376,Al,C1=CC(=CC=C1C(=O)O)C(=O)O,AcOH,128,29.132764094368202,H2O,dia,2305.7797646415383,13.779310040545614,0.5593004087903505,-45.2822032250395
MOF_0377,Zn,C1=CC(=CC=C1C(=O)O)C(=O)O,NH4OH,89,41.990989422732916,CHCl3,dia,2254.8505877110906,3.409901268548763,0.7614805856327727,-42.11807742975823
MOF_0378,Tb,C1=CC(=C(C=C1)C(=O)O)C(=O)O,,48,10.135810393027047,EtOH,pcu,3292.8329000826734,18.261980817826196,0.6664000670183698,-43.97601087424623
MOF_0379,Fe,C1=CC(=CC=C1C(=O)O)C(=O)O,Formic acid,72,29.045084377694817,MeOH,dia,2161.725715712381,11.830531298425345,0.29119553686680644,-46.94974141789256
MOF_0380,Cu,C1=CC(=CC=C1)C(=O)O,NH4OH,146,42.191103576159726,H2O,dia,1925.2365186727077,10.935785402068985,0.30450932399175684,-45.04636001275899
MOF_0381,Ni,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,AcOH,91,29.656653320315513,EtOH,bcu,1459.064520886651,17.63235325751272,0.26029685554385246,-52.01030258011785
MOF_0382,Fe,C1=CC(=C(C=C1)C(=O)O)C(=O)O,AcOH,92,35.592623837588064,CHCl3,dia,2244.837465297099,19.20230201908636,0.6429090363325507,-49.48278743348783
MOF_0383,Tb,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,AcOH,91,20.369916983737124,EtOH,cmo,1969.1789674343604,10.198228937996191,0.6236733670951142,-45.121649005612134
MOF_0384,Co,C1=CC(=CC=C1)C(=O)O,NaOH,157,8.06777874963093,DMF,pcu,2534.9039923807873,5.931498347984922,0.7918177410181289,-46.62168014165964
MOF_0385,Tb,C1=CC(=C(C=C1)C(=O)O)C(=O)O,,148,24.14761298559114,DMF,mtn,3154.7139694051475,16.867057590035238,0.5132140505986093,-41.231271733360714
MOF_0386,Cr,C1=CC(=CC=C1C(=O)O)C(=O)O,Pyridine,166,21.35709319690973,H2O,mtn,3360.4243496842337,9.855427160782282,0.6958489573093292,-41.678370765501654
MOF_0387,Tb,C1=CC(=CC=C1C(=O)O)C(=O)O,Pyridine,95,42.150648024673686,CHCl3,bcu,1514.6678812441583,18.904274171700024,0.5458639151856726,-40.49495504134282
MOF_0388,Cr,C1=CC(=CC=C1C(=O)O)C(=O)O,NH4OH,108,14.735793303508778,CHCl3,mtn,3146.7833780786605,19.14828272512671,0.7244520275164623,-36.859674300872996
MOF_0389,Co,C1=CC(=CC=C1C(=O)O)C(=O)O,AcOH,54,46.53630601154475,EtOH,mtn,2334.8519139974765,4.952093539263281,0.6326126235816509,-46.916673675788815
MOF_0390,Dy,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Pyridine,144,46.15807727139783,H2O,pcu,3242.0385331046946,19.26141744465847,0.5857304089947518,-45.56618693827283
MOF_0391,Cr,C1=CC(=CC=C1)C(=O)O,No additive,64,14.895792295143302,CHCl3,pcu,3560.0731670605983,9.260595532567056,0.5390736025898303,-47.78025407430255
MOF_0392,Cu,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,,106,19.314286041002102,DMF,cmo,1758.3066765298558,13.986292800172238,0.633782314665785,-47.637875778009715
MOF_0393,Tb,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Pyridine,67,43.40445259845094,EtOH,bcu,1749.7930260076857,3.5907513894787826,0.4517923056026063,-39.54797167459794
MOF_0394,Tb,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Formic acid,82,46.53137771942873,MeOH,mtn,2671.6453471383415,18.111032659425156,0.25794594842339846,-44.87731690919613
MOF_0395,Cu,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,,74,23.511320524785937,DMF,cmo,1509.4214257126587,13.907154598862704,0.2239916772787045,-48.2580327744723
MOF_0396,Zn,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Formic acid,81,18.123870008199503,H2O,bcu,1621.3628006173374,13.940425938259125,0.4874142389655044,-49.41147700029675
MOF_0397,Mn,C1=CC(=CC=C1C(=O)O)C(=O)O,Pyridine,83,27.14813658306785,CHCl3,mtn,2090.186898415802,18.336994719617223,0.5595749493320848,-42.236668529241015
MOF_0398,Dy,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,No additive,83,34.26184508009233,DMF,mtn,3149.2229220182803,11.641901973424833,0.24730941834237527,-42.60550362357349
MOF_0399,Ni,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Formic acid,125,16.03287867649911,MeOH,pcu,2793.3307421238633,9.978782886163359,0.3721421293472614,-51.330211948725015
MOF_0400,Cr,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NaOH,66,36.404819683239204,MeOH,dia,2117.772257331039,17.724188788969375,0.3932193235852923,-41.58578563613388
MOF_0401,Cu,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Pyridine,106,6.2729237130442055,H2O,bcu,1014.1426826102406,15.62114870181377,0.5376773211249508,-46.51615316415789
MOF_0402,Co,C1=CC(=CC=C1)C(=O)O,NaOH,136,6.168957681634323,DMF,mtn,2277.234376751164,19.13258630440332,0.36708947362567346,-45.228484557602755
MOF_0403,Cr,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Pyridine,84,20.99665902640399,EtOH,bcu,1716.8970423223027,18.982072186279055,0.25738915973360404,-40.69186898003525
MOF_0404,Mn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,HCl,78,19.552820450671707,DMF,cmo,1418.6002942274195,9.499544797524084,0.2989140445679301,-56.34574647127622
MOF_0405,Co,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,HCl,93,17.8878614761547,MeOH,cmo,1831.609725292623,10.598766932404104,0.30436868096251596,-50.28549897306565
MOF_0406,Fe,C1=CC(=CC=C1C(=O)O)C(=O)O,HCl,135,25.60486955743204,H2O,dia,2114.203677046923,7.351744214443234,0.7056169665336569,-50.98617341442789
MOF_0407,Tb,C1=CC(=CC=C1)C(=O)O,Formic acid,105,18.112277621709133,H2O,mtn,3512.1069435876084,14.23101411535565,0.3705918121869749,-42.836489186211146
MOF_0408,Fe,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NaOH,84,12.459348412596045,EtOH,pcu,2602.5035603501306,9.197213491511071,0.6288150403488542,-45.65077112359958
MOF_0409,Cr,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NaOH,114,17.61666015989844,H2O,mtn,3146.35434102182,16.36371099233041,0.5407032478035836,-40.34390161929395
MOF_0410,Mn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NaOH,66,46.89578800365034,H2O,bcu,1115.95704579507,5.066362932425479,0.7862232521698653,-50.51583631257143
MOF_0411,Dy,C1=CC(=CC=C1)C(=O)O,No additive,120,22.08899034777334,H2O,cmo,2190.042539829606,4.97884846981768,0.36369360132812134,-45.77430306076512
MOF_0412,Cr,C1=CC(=CC=C1)C(=O)O,NaOH,112,23.567362181766775,H2O,bcu,1673.9871780545682,6.475741484129747,0.2950238123175202,-44.635815688370066
MOF_0413,Cu,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,No additive,90,29.36797955785016,H2O,dia,1781.375835235924,4.4329672034360295,0.23122270261673625,-46.71550760906048
MOF_0414,Al,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,HCl,74,47.26699381022597,MeOH,cmo,1858.5695507782248,13.54053733052999,0.3445757973687683,-46.94029200577873
MOF_0415,Cr,C1=CC(=CC=C1)C(=O)O,HCl,73,14.630456163173573,DMF,pcu,3314.6196154423305,5.504997022284557,0.6104425318492357,-48.446686062331665
MOF_0416,Tb,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Formic acid,116,33.976412863427086,CHCl3,cmo,1896.1382120009553,5.719369596950122,0.25115493478211637,-48.15264905123268
MOF_0417,Tb,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Pyridine,136,35.503326515835866,H2O,mtn,3281.4334429967157,3.241879803395822,0.3468211070897952,-40.47270253631544
MOF_0418,Cr,C1=CC(=C(C=C1)C(=O)O)C(=O)O,HCl,80,30.722274338894902,CHCl3,mtn,2873.7814766662177,16.295530248601366,0.7131850209104074,-46.5446268168105
MOF_0419,Co,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Pyridine,113,7.897446944012339,CHCl3,cmo,2074.2017116066327,16.809032942199178,0.5497717696187122,-42.34470057553872
MOF_0420,Al,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Pyridine,37,33.782380136413366,MeOH,dia,2500.738060125371,5.754381078195475,0.2417129241519173,-40.86699795850245
MOF_0421,Cu,C1=CC(=C(C=C1)C(=O)O)C(=O)O,,82,6.820167285591721,H2O,mtn,2589.7482238107073,15.571915382542816,0.22860988654985798,-45.29653860419474
MOF_0422,Cr,C1=CC(=CC=C1)C(=O)O,Formic acid,99,30.230276580195465,CHCl3,mtn,3649.0628549394387,10.370267093675114,0.23667372519546015,-43.22431600595971
MOF_0423,Co,C1=CC(=CC=C1C(=O)O)C(=O)O,AcOH,72,36.541571797756674,H2O,pcu,2698.140234821347,7.073113010411653,0.7651250300883516,-53.86829512706534
MOF_0424,Tb,C1=CC(=CC=C1)C(=O)O,AcOH,71,13.282675187277817,EtOH,cmo,2138.2751735128695,13.56353833725509,0.709922857136633,-44.998542901318835
MOF_0425,Tb,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,NH4OH,79,41.03136833188206,EtOH,mtn,3180.536092719842,6.034229263900442,0.706964025211265,-38.530885987423666
MOF_0426,Mn,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,,108,5.335567443452188,EtOH,dia,2029.4935386415648,15.867021330101602,0.7545300573461275,-47.581615409123124
MOF_0427,Cr,C1=CC(=CC=C1)C(=O)O,Formic acid,94,41.127766000965465,CHCl3,bcu,1949.2232734133245,3.809458868699379,0.5031532341505462,-45.75521159886152
MOF_0428,Al,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NH4OH,32,24.254478228281663,EtOH,cmo,1999.7898753222719,19.305225859774545,0.34840680268600643,-39.1045440816657
MOF_0429,Zn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NH4OH,36,13.573869356992358,MeOH,pcu,3208.35877906304,4.221879313046616,0.44080880254311094,-43.754047843349305
MOF_0430,Al,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,,81,9.886238379734593,MeOH,mtn,2829.9224019306816,12.850623127227726,0.6313184437302866,-43.57003720667109
MOF_0431,Tb,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,AcOH,113,45.94551537362439,CHCl3,dia,2422.769970307241,18.337302932080433,0.7256197229127592,-48.44211368673925
MOF_0432,Tb,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Formic acid,17,7.197285853570895,H2O,cmo,2343.657512052601,3.202375970413456,0.4610545560197146,-43.63090250640708
MOF_0433,Fe,C1=CC(=CC=C1)C(=O)O,AcOH,85,12.76011047718073,DMF,dia,2209.371232705872,11.47474583681397,0.5212285732292368,-50.22305134742922
MOF_0434,Tb,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NH4OH,84,19.304183287054023,H2O,dia,2513.6647289716384,8.950118393281558,0.759069795965752,-39.49179622022879
MOF_0435,Cu,C1=CC(=CC=C1)C(=O)O,Formic acid,141,31.290333354289302,H2O,pcu,2549.3511581832963,12.865647234384454,0.2644991822656575,-51.60237335229412
MOF_0436,Ni,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,NH4OH,88,27.97124775214833,H2O,cmo,1777.3192162269902,6.832775574540198,0.7173795301844745,-44.81483223443515
MOF_0437,Cr,C1=CC(=C(C=C1)C(=O)O)C(=O)O,NaOH,111,9.528313666141816,H2O,mtn,2923.7069158035083,4.103286692939321,0.29558448935116155,-39.97483734139752
MOF_0438,Al,C1=CC(=CC=C1)C(=O)O,,104,16.748031284481442,DMF,pcu,2934.766828845979,13.640861626428018,0.49031681017437223,-45.887611964958765
MOF_0439,Ni,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,Pyridine,36,14.50507792778506,EtOH,mtn,2486.985150205784,10.086437071387842,0.33105387719783574,-39.40800055717427
MOF_0440,Co,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Formic acid,123,13.39588559757502,H2O,bcu,899.5014932942619,13.582254158005904,0.5617685784143626,-53.102260461151914
MOF_0441,Zn,C1=CC(=CC=C1)C(=O)O,Formic acid,106,22.09035080511943,MeOH,dia,2322.2153432741948,6.57916549624333,0.5351440530249597,-48.657368802377384
MOF_0442,Cu,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Pyridine,115,34.9773839140329,CHCl3,bcu,1425.3888393482575,8.758601470209191,0.42800441854445115,-43.95793771042385
MOF_0443,Al,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,NH4OH,217,13.56792901755838,CHCl3,dia,2239.439288272828,12.548583619198375,0.7179821089070746,-43.280228668463224
MOF_0444,Ni,C1=CC(=CC=C1C(=O)O)C(=O)O,NaOH,37,20.133870706931184,MeOH,pcu,2587.5763682879924,13.082917231520364,0.595887992172836,-47.506343496104215
MOF_0445,Zn,C1=CC(=C(C=C1)C(=O)O)C(=O)O,No additive,151,21.20036678101114,H2O,mtn,2776.13581906672,9.329351732162507,0.6327230749771663,-46.117787014768645
MOF_0446,Fe,C1=CC(=CC=C1)C(=O)O,Pyridine,91,46.964087295158045,DMF,mtn,2502.1745244905314,7.760904495481459,0.29039584292460113,-45.59208526458739
MOF_0447,Cu,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,,108,46.00531970267903,EtOH,pcu,2736.914525499659,7.65291070130613,0.7298994067853706,-54.49654903686782
MOF_0448,Cu,C1=CC(=CC=C1C(=O)O)C(=O)O,AcOH,98,39.20605364109134,CHCl3,cmo,1570.121013922897,5.969888974155273,0.30022409817201107,-50.69689582899714
MOF_0449,Fe,C1=CC(=C(C=C1C(=O)O)C(=O)O)O,NH4OH,87,14.632992516044148,EtOH,bcu,1447.4904306577237,8.531884359602982,0.33367097852597616,-45.22835712994632
MOF_0450,Cr,C1=CC(=CC=C1)C(=O)O,Pyridine,82,6.993641820033466,DMF,bcu,1618.8542829330515,6.390485729224739,0.27683308309812826,-39.96136676520589
MOF_0451,Fe,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,Pyridine,109,17.943782059707488,CHCl3,mtn,2589.4942655017503,13.774861905909061,0.4642155247812894,-40.09036173560911
MOF_0452,Cu,C1=CC(=C(C=C1)C(=O)O)C(=O)O,Formic acid,54,15.738960175088557,EtOH,mtn,2575.6985246875274,12.674138970115523,0.732625539051386,-47.107737222126474
MOF_0453,Cu,C1=CC(=CC=C1C(=O)O)C(=O)O,AcOH,122,26.260735206441332,DMF,mtn,2676.219968586302,9.504010002405641,0.35146851176591576,-48.90338366765591
MOF_0454,Ni,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,AcOH,87,38.2200280429829,EtOH,pcu,2535.0461709664205,8.539110338935707,0.424252052253772,-52.51503774594405
MOF_0455,Tb,C1=CC(=C(C=C1)C(=O)O)C(=O)O,,66,41.76620931066975,H2O,cmo,2095.0946583291916,7.039441403308923,0.7076398520452534,-42.22871333678779
MOF_0456,Zn,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)O,AcOH,86,41.17401975806237,DMF,bcu,1603.8860821028381,12.102791252308801,0.5706891678553336,-48.36852997880031
MOF_0457,Fe,C1=CC(=CC=C1)C(=O)O,Pyridine,137,19.825724693814983,EtOH,dia,1833.227223598686,18.6213469938767,0.6509698361877663,-43.18193020041362
